0	43075	5988	5988	0.0
1	44160	6170	6170	0.0
2	43091	4267	4267	0.0
3	45710	5011	5011	0.0
4	42715	5283	5283	0.0
5	62870	58258	58258	0.0
6	61211	50972	50972	0.0
7	52800	59476	59434	0.07066662
8	106559	41005	40978	0.065889016
9	99772	53208	53208	0.0
10	77958	181649	181649	0.0
11	76863	234179	234179	0.0
12	99397	178840	178840	0.0
13	142329	157476	157476	0.0
14	97053	172995	172995	0.0
15	130456	407703	407703	0.0
16	109491	332804	332804	0.0
17	92596	545189	544838	0.064422816
18	111629	477887	477684	0.042496715
19	175463	406094	406094	0.0
20	89871	898925	898925	0.0
21	98465	556873	556873	0.0
22	99528	539716	539716	0.0
23	91001	744287	744287	0.0
24	173241	585306	585306	0.0
25	36270	8	8	0.0
26	49861	718	718	0.0
27	39988	27	27	0.0
28	46189	480	480	0.0
29	40451	50	50	0.0
30	52252	24202	24202	0.0
31	57961	25469	25469	0.0
32	93332	32964	32964	0.0
33	81746	22237	22215	0.099032186
34	57365	19539	19114	2.2235012
35	73840	108293	108293	0.0
36	92360	182001	181850	0.08303547
37	79174	90440	90440	0.0
38	99446	151701	151701	0.0
39	114281	129747	129728	0.014646028
40	105738	462754	462324	0.09300837
41	125212	425950	425875	0.017610801
42	172681	320902	320537	0.11387141
43	221529	360212	360193	0.0052749496
44	169911	306150	306040	0.035943013
45	97099	829880	829828	0.006266359
46	101655	623357	623356	1.6042197E-4
47	139979	748988	748988	0.0
48	211568	656693	656693	0.0
49	98256	599279	599269	0.0016686997
50	40087	0	0	0.0
51	35594	0	0	0.0
52	40972	0	0	0.0
53	39244	0	0	0.0
54	35513	0	0	0.0
55	61900	9046	9046	0.0
56	56208	11539	11539	0.0
57	91248	16313	16313	0.0
58	52130	7965	7965	0.0
59	73227	19912	19912	0.0
60	167196	86793	86793	0.0
61	85749	87067	87067	0.0
62	88917	96564	96563	0.0010355933
63	129424	100788	100788	0.0
64	75966	56812	56510	0.5344187
65	242399	243872	243872	0.0
66	196355	401023	401023	0.0
67	176768	399085	399085	0.0
68	213859	309232	309232	0.0
69	106706	222684	222684	0.0
70	123919	640896	640816	0.012484083
71	183031	611362	611362	0.0
72	165335	623429	623429	0.0
73	202397	584628	584628	0.0
74	99392	575313	575274	0.0067793783
75	39955	0	0	0.0
76	38431	0	0	0.0
77	39154	0	0	0.0
78	40472	0	0	0.0
79	40043	0	0	0.0
80	69968	1400	1400	0.0
81	62403	317	317	0.0
82	55138	1146	1146	0.0
83	48902	136	136	0.0
84	58032	284	284	0.0
85	86482	67912	66850	1.5886313
86	86415	84237	84229	0.009497916
87	118861	55596	55544	0.09361947
88	83180	54615	54612	0.005493298
89	145458	75219	75061	0.21049546
90	109698	248900	248699	0.08082059
91	248796	311022	311022	0.0
92	204168	326258	326258	0.0
93	100291	274018	273993	0.009124321
94	119756	316870	316870	0.0
95	240327	495516	495516	0.0
96	149066	636915	636903	0.0018841174
97	159726	680082	680082	0.0
98	236665	622464	622464	0.0
99	166009	449545	449545	0.0
100	40049	0	0	0.0
101	40395	0	0	0.0
102	43343	0	0	0.0
103	41451	0	0	0.0
104	40704	0	0	0.0
105	46986	0	0	0.0
106	117158	1193	1193	0.0
107	52682	0	0	0.0
108	65555	232	232	0.0
109	59032	0	0	0.0
110	229088	159443	159123	0.20110229
111	123374	174611	174367	0.13993473
112	178000	91233	91169	0.0701993
113	214836	168266	168266	0.0
114	132088	70190	70190	0.0
115	209910	370614	370614	0.0
116	106726	324914	324437	0.14702392
117	115207	246300	246237	0.025585108
118	173298	293577	293571	0.0020437986
119	106648	267321	267316	0.0018704454
120	146736	471322	471214	0.022919523
121	98210	570485	570459	0.0045577334
122	158123	397029	397029	0.0
123	178268	431115	431115	0.0
124	102741	560755	560754	1.7833132E-4
87 / 125 
