0	5990	0.033400133	5988	1091
1	6170	0.0	6170	1181
2	4267	0.0	4267	1183
3	5011	0.0	5011	1376
4	5283	0.0	5283	1541
5	58258	0.0	58258	2544
6	50972	0.0	50972	3360
7	59476	0.07066662	59434	3839
8	41065	0.21230905	40978	2987
9	53883	1.2686062	53208	2538
10	181649	0.0	181649	3756
11	235141	0.41079688	234179	3540
12	180199	0.7598971	178840	4019
13	157859	0.24321166	157476	4064
14	173020	0.014451285	172995	3762
15	407703	0.0	407703	5169
16	333977	0.3524597	332804	4439
17	544838	0.0	544838	6209
18	478027	0.07180479	477684	6254
19	406674	0.14282407	406094	6624
20	898925	0.0	898925	3526
21	556962	0.0159821	556873	4271
22	539716	0.0	539716	4151
23	744290	4.0307033E-4	744287	3018
24	585306	0.0	585306	4296
25	8	0.0	8	329
26	718	0.0	718	840
27	27	0.0	27	329
28	480	0.0	480	836
29	50	0.0	50	339
30	24202	0.0	24202	2291
31	25469	0.0	25469	2512
32	34128	3.5311248	32964	2539
33	23127	4.1053343	22215	2139
34	19539	2.2235012	19114	1560
35	108981	0.63531345	108293	2740
36	182482	0.3475392	181850	3360
37	90440	0.0	90440	4039
38	152282	0.3829902	151701	4716
39	129873	0.11177232	129728	4119
40	463072	0.1617913	462324	6316
41	426143	0.062929265	425875	6855
42	320860	0.100768395	320537	5459
43	360998	0.2234913	360193	5750
44	306628	0.19213174	306040	6374
45	829914	0.010363594	829828	6653
46	623357	1.6042197E-4	623356	3758
47	749001	0.0017356754	748988	5170
48	656723	0.004568345	656693	4678
49	599279	0.0016686997	599269	6792
50	0	0.0	0	329
51	0	0.0	0	329
52	0	0.0	0	338
53	0	0.0	0	329
54	0	0.0	0	329
55	9046	0.0	9046	1062
56	11539	0.0	11539	1862
57	17478	7.1415434	16313	2116
58	7965	0.0	7965	1203
59	19919	0.03515468	19912	2712
60	86847	0.062217	86793	4651
61	87067	0.0	87067	4793
62	96563	0.0	96563	5640
63	101578	0.7838235	100788	5651
64	56510	0.0	56510	4295
65	244115	0.09964243	243872	8951
66	401494	0.11744962	401023	8429
67	399406	0.080433995	399085	7375
68	309819	0.18982512	309232	6953
69	222856	0.0772395	222684	6193
70	640992	0.027464982	640816	6664
71	611546	0.030096734	611362	6135
72	623433	6.4161274E-4	623429	6329
73	584631	5.131468E-4	584628	5553
74	575313	0.0067793783	575274	4168
75	0	0.0	0	339
76	0	0.0	0	330
77	0	0.0	0	336
78	0	0.0	0	330
79	0	0.0	0	329
80	1400	0.0	1400	994
81	317	0.0	317	505
82	1148	0.17452008	1146	836
83	136	0.0	136	329
84	284	0.0	284	329
85	68347	2.2393417	66850	5568
86	84391	0.1923328	84229	6770
87	55726	0.32766816	55544	6213
88	55149	0.9833004	54612	3929
89	75292	0.3077497	75061	6998
90	249142	0.17812698	248699	9595
91	311660	0.20513019	311022	7716
92	326876	0.18942064	326258	9530
93	274659	0.2430719	273993	9352
94	317990	0.35345724	316870	9814
95	495713	0.039756536	495516	7618
96	637018	0.018056124	636903	6127
97	680082	0.0	680082	6839
98	622479	0.0024097778	622464	7439
99	449898	0.078523844	449545	6109
100	0	0.0	0	334
101	0	0.0	0	334
102	0	0.0	0	337
103	0	0.0	0	329
104	0	0.0	0	341
105	0	0.0	0	329
106	1193	0.0	1193	1326
107	0	0.0	0	333
108	232	0.0	232	329
109	0	0.0	0	335
110	159430	0.19293252	159123	9745
111	174607	0.13764073	174367	10552
112	91800	0.6921212	91169	7586
113	168404	0.082013	168266	12423
114	70321	0.18663627	70190	8347
115	371240	0.1689089	370614	11996
116	325061	0.19233318	324437	10876
117	246440	0.0824409	246237	10489
118	293626	0.01873482	293571	14058
119	267321	0.0018704454	267316	10359
120	471214	0.0	471214	8962
121	570700	0.04224668	570459	6774
122	397860	0.20930462	397029	9120
123	431146	0.007190657	431115	6905
124	561721	0.17244639	560754	7658
52 / 125
