0	3483	5988	5988	0.0
1	4089	6170	6170	0.0
2	3774	4267	4267	0.0
3	4302	5019	5011	0.15964878
4	5515	5549	5283	5.035018
5	5530	58862	58258	1.0367675
6	6382	51293	50972	0.6297575
7	5164	60425	59434	1.6673957
8	6629	42344	40978	3.333496
9	6158	54162	53208	1.7929635
10	9060	182498	181649	0.4673849
11	11777	234187	234179	0.0034161902
12	13381	179783	178840	0.52728695
13	11063	158219	157476	0.47181794
14	9372	173020	172995	0.014451285
15	27243	407881	407703	0.043659233
16	24169	334140	332804	0.4014375
17	20079	547921	544838	0.5658563
18	19792	479172	477684	0.311503
19	26476	409674	406094	0.88156927
20	18902	899552	898925	0.06974998
21	35963	557143	556873	0.048485022
22	29284	540004	539716	0.053361397
23	16847	745052	744287	0.102782935
24	20000	586023	585306	0.122500025
25	2207	8	8	0.0
26	3333	718	718	0.0
27	2897	27	27	0.0
28	3329	480	480	0.0
29	2467	50	50	0.0
30	5078	26091	24202	7.80514
31	5994	25473	25469	0.015705368
32	6896	34129	32964	3.5341585
33	5819	23428	22215	5.4602747
34	4669	19539	19114	2.2235012
35	10919	109654	108293	1.2567756
36	12980	182559	181850	0.38988176
37	12529	91992	90440	1.7160548
38	11411	152401	151701	0.461434
39	13727	130272	129728	0.4193389
40	22340	463673	462324	0.2917867
41	29243	426574	425875	0.16413267
42	29570	322287	320537	0.5459588
43	27336	362752	360193	0.71045244
44	26369	307854	306040	0.59273297
45	33592	830474	829828	0.07784746
46	23160	623920	623356	0.090477996
47	20852	750062	748988	0.14339349
48	37303	657123	656693	0.06547961
49	23929	599892	599269	0.10395999
50	2372	0	0	0.0
51	2428	0	0	0.0
52	3025	0	0	0.0
53	2905	0	0	0.0
54	2790	0	0	0.0
55	3925	9663	9046	6.8206944
56	4053	12156	11539	5.3470836
57	6698	17448	16313	6.957641
58	3993	8296	7965	4.155681
59	6839	20792	19912	4.4194455
60	15314	91088	86793	4.948556
61	19684	89847	87067	3.1929433
62	14625	101749	96563	5.370587
63	9129	105644	100788	4.8180337
64	8759	58982	56510	4.374447
65	25325	244975	243872	0.45228645
66	38223	402318	401023	0.3229241
67	29643	400911	399085	0.45754665
68	20588	311732	309232	0.8084545
69	21993	224033	222684	0.60579115
70	42190	641034	640816	0.034019124
71	16916	613012	611362	0.2698892
72	32849	623807	623429	0.060632404
73	28246	586246	584628	0.27675718
74	29892	575546	575274	0.047281817
75	2492	0	0	0.0
76	2146	0	0	0.0
77	2464	0	0	0.0
78	1969	0	0	0.0
79	2892	0	0	0.0
80	3514	1400	1400	0.0
81	3121	317	317	0.0
82	2854	1305	1146	13.874346
83	2085	136	136	0.0
84	2613	284	284	0.0
85	16582	71414	66850	6.827225
86	26189	84939	84229	0.8429401
87	24330	57986	55544	4.3965144
88	11988	57041	54612	4.4477406
89	26058	76274	75061	1.616019
90	33826	249586	248699	0.35665604
91	30583	312524	311022	0.48292404
92	29018	327710	326258	0.44504654
93	24963	276390	273993	0.87483984
94	40393	325662	316870	2.7746394
95	37160	496454	495516	0.18929762
96	22855	638354	636903	0.22782119
97	27624	680970	680082	0.13057248
98	28624	623123	622464	0.10586958
99	28702	450445	449545	0.20020242
100	2694	0	0	0.0
101	2210	0	0	0.0
102	2322	0	0	0.0
103	2738	0	0	0.0
104	3161	0	0	0.0
105	2416	0	0	0.0
106	2918	1198	1193	0.4191115
107	2501	0	0	0.0
108	2549	232	232	0.0
109	2445	0	0	0.0
110	35315	161019	159123	1.1915311
111	34884	176270	174367	1.0913762
112	31007	92606	91169	1.5761937
113	28708	170205	168266	1.1523421
114	23751	74216	70190	5.73586
115	37339	371362	370614	0.20182724
116	28099	325874	324437	0.44292113
117	31146	248304	246237	0.83943516
118	33628	295552	293571	0.6747942
119	36831	268351	267316	0.3871822
120	31587	474062	471214	0.6043963
121	49967	570887	570459	0.0750273
122	30582	398052	397029	0.2576638
123	35007	433466	431115	0.5453301
124	29882	562803	560754	0.36540088
31 / 125 
