0	5988	0.0	5988	1782
1	6170	0.0	6170	2165
2	4272	0.11717834	4267	2057
3	5011	0.0	5011	2172
4	5283	0.0	5283	2526
5	58258	0.0	58258	3472
6	50972	0.0	50972	4801
7	59434	0.0	59434	5329
8	41065	0.21230905	40978	3818
9	53360	0.28567132	53208	3768
10	181821	0.09468811	181649	4662
11	234179	0.0	234179	4389
12	180170	0.7436815	178840	4972
13	157629	0.097157665	157476	4584
14	172995	0.0	172995	4417
15	409240	0.3769901	407703	5513
16	333507	0.21123545	332804	4681
17	545207	0.06772655	544838	6329
18	478027	0.07180479	477684	4943
19	406609	0.12681793	406094	7588
20	898925	0.0	898925	3535
21	556962	0.0159821	556873	5530
22	539716	0.0	539716	4853
23	744290	4.0307033E-4	744287	4195
24	585315	0.0015376572	585306	5241
25	8	0.0	8	329
26	718	0.0	718	1321
27	27	0.0	27	331
28	480	0.0	480	1157
29	50	0.0	50	335
30	24266	0.26444095	24202	3132
31	25469	0.0	25469	1958
32	32964	0.0	32964	5034
33	22215	0.0	22215	2183
34	19114	0.0	19114	3102
35	108293	0.0	108293	4762
36	182364	0.28265053	181850	5863
37	90440	0.0	90440	5592
38	152147	0.29399937	151701	4679
39	129870	0.109459795	129728	9353
40	462785	0.09971362	462324	6336
41	426029	0.036160845	425875	5834
42	320538	3.1197647E-4	320537	7839
43	362599	0.66797525	360193	9043
44	306220	0.05881584	306040	8474
45	829914	0.010363594	829828	7058
46	623357	1.6042197E-4	623356	5020
47	748988	0.0	748988	6231
48	656723	0.004568345	656693	5969
49	599279	0.0016686997	599269	7668
50	0	0.0	0	335
51	0	0.0	0	330
52	0	0.0	0	337
53	0	0.0	0	329
54	0	0.0	0	329
55	9046	0.0	9046	2048
56	12127	5.0957623	11539	2200
57	16313	0.0	16313	4744
58	7965	0.0	7965	2685
59	19915	0.015066292	19912	3065
60	87754	1.1072321	86793	6041
61	87067	0.0	87067	9001
62	96563	0.0	96563	6311
63	100788	0.0	100788	6227
64	56970	0.8140152	56510	5050
65	243925	0.021732712	243872	14649
66	401494	0.11744962	401023	8689
67	399640	0.13906811	399085	8529
68	309288	0.018109381	309232	8033
69	222794	0.049397353	222684	6965
70	641039	0.034799382	640816	6376
71	611502	0.02289969	611362	7680
72	623456	0.004330886	623429	7061
73	584639	0.0018815383	584628	6364
74	575278	6.9532084E-4	575274	7540
75	0	0.0	0	332
76	0	0.0	0	329
77	0	0.0	0	338
78	0	0.0	0	328
79	0	0.0	0	332
80	1400	0.0	1400	1669
81	317	0.0	317	657
82	1146	0.0	1146	1500
83	136	0.0	136	333
84	284	0.0	284	329
85	68005	1.7277486	66850	7237
86	84229	0.0	84229	9397
87	55598	0.09722022	55544	6273
88	55172	1.0254157	54612	6461
89	75755	0.92458135	75061	5448
90	248964	0.10655451	248699	10266
91	311281	0.08327385	311022	7764
92	326804	0.16735221	326258	10693
93	274659	0.2430719	273993	6604
94	317053	0.05775239	316870	10444
95	495526	0.0020180983	495516	8173
96	637006	0.016172007	636903	9427
97	680105	0.0033819452	680082	8272
98	622505	0.0065867263	622464	7576
99	449967	0.093872696	449545	8790
100	0	0.0	0	329
101	0	0.0	0	330
102	0	0.0	0	339
103	0	0.0	0	329
104	0	0.0	0	336
105	0	0.0	0	329
106	1198	0.4191115	1193	832
107	0	0.0	0	339
108	232	0.0	232	329
109	0	0.0	0	341
110	160208	0.6818625	159123	10402
111	174423	0.032116167	174367	9788
112	91588	0.45958605	91169	13693
113	168441	0.104002	168266	9251
114	70321	0.18663627	70190	10422
115	370820	0.055583436	370614	8684
116	324914	0.14702392	324437	9497
117	247329	0.4434752	246237	11545
118	294921	0.4598547	293571	11243
119	267457	0.05274656	267316	7781
120	471302	0.018675167	471214	9076
121	570493	0.005960113	570459	7171
122	397544	0.12971345	397029	8196
123	431208	0.02157197	431115	9135
124	561741	0.17601301	560754	8355
54 / 125
