0	0
1	1
2	2
3	3
4	4
5	5
6	6
7	7
8	8
9	9
10	25
11	26
12	27
13	28
14	29
15	30
16	31
17	32
18	33
19	34
20	37
21	50
22	50
23	50
24	50
25	50
26	55
27	56
28	57
29	58
30	59
31	60
32	61
33	64
34	50
35	50
36	50
37	50
38	50
39	80
40	81
41	82
42	83
43	84
44	85
45	86
46	87
47	88
48	89
49	50
50	50
51	50
52	50
53	50
54	50
55	106
56	50
57	108
58	50
59	112
60	114
